CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,ContractType,PaymentMethod,InternetService,TechSupport,StreamingServices,ComplaintsCount,TotalCharges,Churn
CUST_298,Male,0,64,109.51,Month-to-month,Bank transfer,DSL,0,1,2,7008.64,0
CUST_299,Male,0,64,98.81,Two year,Credit card,Fiber optic,0,1,0,6323.84,0
CUST_300,Female,0,20,32.65,One year,Credit card,DSL,0,0,2,653.0,0
CUST_301,Male,0,29,81.03,Two year,Credit card,None,1,1,1,2349.87,0
CUST_302,Male,1,32,119.59,Month-to-month,Electronic check,Fiber optic,0,0,1,3826.88,0
CUST_303,Male,0,47,79.56,Month-to-month,Credit card,DSL,0,1,1,3739.32,0
CUST_304,Female,0,21,98.59,Month-to-month,Electronic check,DSL,0,0,1,2070.39,0
CUST_305,Female,0,53,96.91,Two year,Bank transfer,Fiber optic,0,1,2,5136.23,0
CUST_306,Male,0,3,55.03,Month-to-month,Credit card,Fiber optic,0,0,1,165.09,1
CUST_307,Female,0,54,57.18,Month-to-month,Bank transfer,Fiber optic,1,0,3,3087.72,1
CUST_308,Female,0,43,92.41,Two year,Credit card,Fiber optic,0,0,0,3973.63,0
CUST_309,Female,0,11,70.0,Month-to-month,Bank transfer,Fiber optic,1,0,0,770.0,1
CUST_310,Female,0,51,77.06,Month-to-month,Credit card,Fiber optic,1,0,2,3930.06,0
CUST_311,Female,0,64,91.29,Month-to-month,Electronic check,None,0,0,2,5842.56,0
CUST_312,Male,1,64,97.76,Month-to-month,Mailed check,Fiber optic,0,1,2,6256.64,0
CUST_313,Female,0,9,47.15,Two year,Bank transfer,DSL,1,0,2,424.35,0
CUST_314,Male,1,17,34.68,Month-to-month,Bank transfer,DSL,0,0,0,589.56,0
CUST_315,Male,1,46,49.18,Month-to-month,Mailed check,DSL,0,1,1,2262.28,0
CUST_316,Female,0,65,70.75,Month-to-month,Credit card,Fiber optic,1,1,0,4598.75,0
CUST_317,Male,0,48,54.21,Month-to-month,Electronic check,Fiber optic,0,0,2,2602.08,0
CUST_318,Male,0,71,76.84,Month-to-month,Electronic check,DSL,0,0,2,5455.64,0
CUST_319,Male,0,21,25.35,Month-to-month,Electronic check,None,0,0,1,532.35,0
CUST_320,Female,0,25,70.98,One year,Credit card,Fiber optic,1,0,0,1774.5,0
CUST_321,Female,0,8,56.8,Month-to-month,Bank transfer,DSL,0,0,1,454.4,1
CUST_322,Male,1,20,73.47,One year,Credit card,DSL,0,1,4,1469.4,0
CUST_323,Female,0,62,62.25,Month-to-month,Electronic check,Fiber optic,0,0,0,3859.5,0
CUST_324,Female,0,5,48.42,One year,Mailed check,DSL,1,0,1,242.1,0
CUST_325,Female,0,13,110.41,Month-to-month,Electronic check,DSL,1,0,2,1435.33,0
CUST_326,Female,1,32,38.48,Month-to-month,Bank transfer,DSL,0,0,0,1231.36,0
CUST_327,Male,0,70,88.14,Two year,Credit card,Fiber optic,0,1,0,6169.8,0
CUST_328,Male,1,23,112.46,Month-to-month,Credit card,DSL,0,1,2,2586.58,0
CUST_329,Female,0,50,73.87,Month-to-month,Electronic check,DSL,0,1,1,3693.5,0
CUST_330,Female,0,1,107.64,Month-to-month,Bank transfer,None,1,0,0,107.64,1
CUST_331,Male,0,14,32.49,Month-to-month,Bank transfer,DSL,0,1,0,454.86,0
CUST_332,Male,0,34,69.38,Month-to-month,Mailed check,Fiber optic,1,1,2,2358.92,0
CUST_333,Female,0,35,65.7,Month-to-month,Electronic check,DSL,1,0,0,2299.5,0
CUST_334,Male,0,38,20.81,One year,Mailed check,DSL,0,1,2,790.78,0
CUST_335,Female,0,3,64.33,One year,Credit card,Fiber optic,1,0,3,192.99,0
CUST_336,Female,0,63,56.9,One year,Credit card,DSL,0,1,0,3584.7,0
CUST_337,Male,0,5,86.98,Month-to-month,Bank transfer,DSL,0,0,1,434.9,1
CUST_338,Male,1,56,113.83,Month-to-month,Mailed check,Fiber optic,0,0,1,6374.48,0
CUST_339,Female,0,29,28.58,One year,Bank transfer,DSL,1,0,1,828.82,0
CUST_340,Female,0,66,52.75,Month-to-month,Electronic check,Fiber optic,0,1,2,3481.5,0
CUST_341,Male,0,14,64.41,One year,Bank transfer,DSL,1,0,0,901.74,0
CUST_342,Female,0,16,65.52,Month-to-month,Credit card,DSL,1,0,0,1048.32,0
CUST_343,Male,0,17,97.48,Month-to-month,Credit card,DSL,0,1,1,1657.16,0
CUST_344,Female,0,18,64.34,One year,Bank transfer,None,1,1,0,1158.12,0
CUST_345,Male,0,68,22.72,One year,Electronic check,Fiber optic,0,0,0,1544.96,0
CUST_346,Male,0,23,91.01,One year,Mailed check,Fiber optic,0,0,1,2093.23,0
CUST_347,Male,0,47,108.48,Two year,Credit card,Fiber optic,1,1,0,5098.56,0
CUST_348,Female,0,29,71.39,One year,Credit card,Fiber optic,0,1,2,2070.31,0
CUST_349,Female,0,14,78.11,Month-to-month,Electronic check,Fiber optic,0,1,1,1093.54,0
CUST_350,Male,0,46,36.29,Two year,Bank transfer,Fiber optic,0,1,2,1669.34,0
CUST_351,Female,0,43,42.06,One year,Credit card,Fiber optic,0,0,2,1808.58,0
CUST_352,Male,0,26,43.52,One year,Credit card,Fiber optic,0,1,1,1131.52,0
CUST_353,Male,0,63,63.07,Month-to-month,Electronic check,None,0,0,3,3973.41,1
CUST_354,Female,1,40,112.81,Two year,Bank transfer,None,0,0,0,4512.4,0
CUST_355,Female,0,67,72.18,Month-to-month,Electronic check,DSL,1,0,2,4836.06,0
CUST_356,Male,0,4,39.21,Month-to-month,Electronic check,Fiber optic,1,1,1,156.84,1
CUST_357,Female,0,52,46.61,Month-to-month,Bank transfer,Fiber optic,0,0,0,2423.72,0
CUST_358,Female,0,7,58.4,Month-to-month,Credit card,DSL,0,1,0,408.8,1
CUST_359,Male,0,21,82.33,Month-to-month,Mailed check,None,0,0,0,1728.93,0
CUST_360,Male,0,6,64.0,One year,Mailed check,Fiber optic,1,1,1,384.0,0
CUST_361,Female,0,21,59.24,One year,Mailed check,Fiber optic,0,0,2,1244.04,0
CUST_362,Male,0,45,76.47,Month-to-month,Electronic check,DSL,0,1,2,3441.15,0
CUST_363,Male,0,29,44.18,One year,Credit card,DSL,1,1,1,1281.22,0
CUST_364,Female,0,15,27.89,Month-to-month,Credit card,DSL,0,0,2,418.35,0
CUST_365,Male,0,4,22.44,Month-to-month,Credit card,DSL,0,1,1,89.76,1
CUST_366,Male,0,66,45.13,Month-to-month,Credit card,Fiber optic,0,1,1,2978.58,0
CUST_367,Female,0,22,29.16,Two year,Electronic check,None,1,0,2,641.52,0
CUST_368,Female,0,60,53.63,Month-to-month,Mailed check,Fiber optic,0,0,1,3217.8,0
CUST_369,Male,0,4,97.29,Month-to-month,Mailed check,DSL,0,1,2,389.16,1
CUST_370,Male,0,22,91.63,Month-to-month,Bank transfer,DSL,1,0,1,2015.86,0
CUST_371,Female,0,24,81.09,One year,Credit card,Fiber optic,1,0,3,1946.16,0
CUST_372,Female,0,7,105.25,One year,Mailed check,Fiber optic,0,1,2,736.75,0
CUST_373,Female,0,20,48.21,Month-to-month,Mailed check,None,0,0,2,964.2,0
CUST_374,Female,0,1,108.51,Month-to-month,Credit card,Fiber optic,0,1,1,108.51,1
CUST_375,Male,0,21,59.92,One year,Credit card,None,0,0,0,1258.32,0
CUST_376,Female,0,71,60.09,One year,Mailed check,DSL,0,0,1,4266.39,0
CUST_377,Female,0,71,60.54,Month-to-month,Bank transfer,Fiber optic,0,1,2,4298.34,0
CUST_378,Male,0,67,29.81,One year,Credit card,DSL,0,1,1,1997.27,0
CUST_379,Female,0,63,117.55,Two year,Mailed check,Fiber optic,0,0,1,7405.65,0
CUST_380,Male,0,18,33.85,Month-to-month,Bank transfer,Fiber optic,0,0,0,609.3,0
CUST_381,Female,0,52,54.09,Month-to-month,Electronic check,Fiber optic,0,0,1,2812.68,0
CUST_382,Female,0,51,51.93,Month-to-month,Bank transfer,DSL,1,1,1,2648.43,0
CUST_383,Female,0,46,27.47,One year,Credit card,Fiber optic,0,0,0,1263.62,0
CUST_384,Male,0,53,35.23,Month-to-month,Electronic check,DSL,0,0,1,1867.19,0
CUST_385,Male,1,43,24.49,Month-to-month,Bank transfer,DSL,0,1,1,1053.07,0
CUST_386,Female,0,6,49.24,One year,Mailed check,Fiber optic,0,1,2,295.44,0
CUST_387,Male,1,0,106.67,One year,Credit card,None,0,1,1,0.0,0
CUST_388,Male,0,62,53.94,Month-to-month,Electronic check,Fiber optic,0,0,3,3344.28,1
CUST_389,Male,0,38,32.37,Month-to-month,Mailed check,Fiber optic,0,0,2,1230.06,0
CUST_390,Male,0,18,84.57,Month-to-month,Electronic check,DSL,0,0,0,1522.26,0
CUST_391,Male,0,30,119.66,One year,Bank transfer,DSL,0,1,1,3589.8,0
CUST_392,Male,0,23,43.23,One year,Mailed check,DSL,0,0,3,994.29,0
CUST_393,Female,0,68,47.96,Month-to-month,Credit card,None,0,0,0,3261.28,0
CUST_394,Female,0,64,117.18,Month-to-month,Mailed check,Fiber optic,1,0,0,7499.52,0
CUST_395,Male,1,32,37.88,One year,Bank transfer,None,0,1,1,1212.16,0
CUST_396,Female,0,58,71.12,Month-to-month,Electronic check,Fiber optic,0,1,1,4124.96,0
CUST_397,Female,0,32,43.97,One year,Mailed check,Fiber optic,0,1,0,1407.04,0
CUST_398,Female,0,31,113.24,Month-to-month,Electronic check,None,0,0,2,3510.44,0
CUST_399,Female,0,58,118.15,Two year,Credit card,DSL,0,1,2,6852.7,0
CUST_400,Male,0,40,101.47,Month-to-month,Mailed check,Fiber optic,0,0,2,4058.8,0
CUST_401,Female,0,11,51.48,Month-to-month,Electronic check,None,0,0,1,566.28,1
CUST_402,Female,0,10,60.35,Month-to-month,Credit card,Fiber optic,1,1,3,603.5,1
CUST_403,Male,0,18,44.23,One year,Bank transfer,DSL,0,0,1,796.14,0
CUST_404,Male,0,53,109.08,Month-to-month,Mailed check,DSL,1,0,2,5781.24,0
CUST_405,Female,1,56,111.46,Month-to-month,Mailed check,Fiber optic,1,1,0,6241.76,0
CUST_406,Female,0,41,61.89,Two year,Mailed check,DSL,0,0,1,2537.49,0
CUST_407,Female,1,70,85.65,Two year,Electronic check,None,0,0,1,5995.5,0
CUST_408,Female,0,30,36.56,Two year,Electronic check,DSL,0,1,1,1096.8,0
CUST_409,Female,0,51,63.49,Month-to-month,Credit card,Fiber optic,0,0,0,3237.99,0
CUST_410,Female,0,1,83.15,Two year,Mailed check,Fiber optic,0,0,1,83.15,0
CUST_411,Male,0,37,58.54,Month-to-month,Credit card,Fiber optic,0,1,0,2165.98,0
CUST_412,Female,0,31,55.76,Month-to-month,Mailed check,Fiber optic,0,0,0,1728.56,0
CUST_413,Female,0,9,20.1,Month-to-month,Bank transfer,None,0,0,0,180.9,1
CUST_414,Male,0,7,100.43,Month-to-month,Mailed check,Fiber optic,1,0,2,703.01,1
CUST_415,Male,0,19,108.93,Month-to-month,Credit card,Fiber optic,0,0,4,2069.67,1
CUST_416,Male,0,19,116.95,Month-to-month,Electronic check,DSL,1,1,1,2222.05,0
CUST_417,Male,0,8,91.93,One year,Bank transfer,DSL,0,1,1,735.44,0
CUST_418,Female,0,71,74.88,Month-to-month,Bank transfer,DSL,0,0,0,5316.48,0
CUST_419,Female,0,14,46.93,Month-to-month,Mailed check,DSL,1,0,0,657.02,0
CUST_420,Female,0,62,119.93,Month-to-month,Bank transfer,Fiber optic,0,0,1,7435.66,0
CUST_421,Female,0,20,78.98,Two year,Credit card,Fiber optic,1,0,0,1579.6,0
CUST_422,Female,1,4,88.12,Month-to-month,Credit card,Fiber optic,0,1,0,352.48,1
CUST_423,Female,0,34,88.24,Month-to-month,Mailed check,DSL,1,0,1,3000.16,0
CUST_424,Male,0,67,104.53,Month-to-month,Electronic check,Fiber optic,1,1,2,7003.51,0
CUST_425,Female,0,47,20.97,Two year,Bank transfer,None,0,0,0,985.59,0
CUST_426,Male,0,61,42.02,Month-to-month,Bank transfer,None,0,1,0,2563.22,0
CUST_427,Male,0,34,86.55,Month-to-month,Mailed check,None,0,0,4,2942.7,1
CUST_428,Female,0,69,109.51,Month-to-month,Bank transfer,None,1,1,2,7556.19,0
CUST_429,Male,0,20,88.53,Two year,Electronic check,Fiber optic,0,1,1,1770.6,0
CUST_430,Female,0,38,61.35,Month-to-month,Mailed check,None,1,0,1,2331.3,0
CUST_431,Male,0,33,56.16,One year,Credit card,Fiber optic,0,1,1,1853.28,0
CUST_432,Female,0,14,93.79,Month-to-month,Bank transfer,None,1,1,1,1313.06,0
CUST_433,Male,0,5,94.12,Two year,Mailed check,DSL,0,0,0,470.6,0
CUST_434,Female,1,65,80.71,Month-to-month,Credit card,None,0,0,0,5246.15,0
CUST_435,Female,0,55,49.15,One year,Credit card,Fiber optic,0,0,0,2703.25,0
CUST_436,Female,0,48,112.52,Month-to-month,Credit card,DSL,0,0,0,5400.96,0
CUST_437,Female,0,0,75.19,Month-to-month,Mailed check,DSL,0,0,0,0.0,1
CUST_438,Female,0,64,99.05,Month-to-month,Mailed check,None,1,0,1,6339.2,0
CUST_439,Male,1,27,41.43,One year,Credit card,Fiber optic,1,1,1,1118.61,0
CUST_440,Male,0,19,54.4,Two year,Credit card,None,1,1,2,1033.6,0
CUST_441,Male,1,47,107.46,Month-to-month,Mailed check,DSL,0,0,0,5050.62,0
CUST_442,Female,0,71,25.01,Two year,Mailed check,Fiber optic,0,0,0,1775.71,0
CUST_443,Male,0,64,71.23,Month-to-month,Electronic check,DSL,0,1,2,4558.72,0
CUST_444,Female,0,50,68.17,Two year,Credit card,Fiber optic,1,0,1,3408.5,0
CUST_445,Female,0,42,95.12,Month-to-month,Bank transfer,Fiber optic,0,1,2,3995.04,0
CUST_446,Male,1,48,48.19,Month-to-month,Bank transfer,Fiber optic,0,0,2,2313.12,0
CUST_447,Male,0,24,41.91,Month-to-month,Mailed check,DSL,0,1,3,1005.84,1
CUST_448,Female,0,40,112.61,One year,Bank transfer,DSL,1,0,2,4504.4,0
CUST_449,Male,0,70,77.17,One year,Mailed check,DSL,0,1,1,5401.9,0
CUST_450,Female,0,63,30.47,Month-to-month,Electronic check,None,0,0,0,1919.61,0
CUST_451,Female,0,60,39.3,Month-to-month,Mailed check,DSL,0,0,1,2358.0,0
CUST_452,Female,0,11,119.88,Month-to-month,Credit card,Fiber optic,0,0,0,1318.68,1
CUST_453,Female,0,68,39.56,Month-to-month,Mailed check,Fiber optic,1,0,2,2690.08,0
CUST_454,Female,0,13,81.05,Month-to-month,Bank transfer,None,0,0,1,1053.65,0
CUST_455,Male,1,33,62.01,Month-to-month,Bank transfer,DSL,1,0,2,2046.33,0
CUST_456,Male,0,47,108.56,Month-to-month,Bank transfer,DSL,0,0,0,5102.32,0
CUST_457,Female,0,60,95.52,One year,Credit card,Fiber optic,0,1,0,5731.2,0
CUST_458,Female,0,34,79.7,One year,Mailed check,None,0,0,1,2709.8,0
CUST_459,Male,0,64,21.07,Month-to-month,Mailed check,Fiber optic,1,1,0,1348.48,0
CUST_460,Male,0,58,107.98,One year,Bank transfer,DSL,1,0,0,6262.84,0
CUST_461,Female,0,35,64.47,Month-to-month,Credit card,Fiber optic,0,0,5,2256.45,1
CUST_462,Male,0,18,113.16,One year,Bank transfer,None,0,1,2,2036.88,0
CUST_463,Female,1,41,69.55,Month-to-month,Bank transfer,Fiber optic,1,0,0,2851.55,0
CUST_464,Male,0,68,89.42,One year,Credit card,Fiber optic,1,1,1,6080.56,0
CUST_465,Female,0,18,26.93,Month-to-month,Bank transfer,Fiber optic,0,1,0,484.74,0
CUST_466,Male,0,38,94.52,Month-to-month,Electronic check,None,1,0,2,3591.76,0
CUST_467,Female,0,68,53.8,One year,Credit card,Fiber optic,0,0,0,3658.4,0
CUST_468,Male,0,51,55.14,Month-to-month,Bank transfer,Fiber optic,0,1,0,2812.14,0
CUST_469,Male,1,11,31.87,Month-to-month,Mailed check,DSL,1,1,1,350.57,1
CUST_470,Female,1,46,34.69,One year,Electronic check,Fiber optic,0,0,2,1595.74,0
CUST_471,Male,1,35,38.58,One year,Mailed check,Fiber optic,1,0,2,1350.3,0
CUST_472,Female,1,62,52.82,Month-to-month,Mailed check,DSL,1,1,1,3274.84,0
CUST_473,Male,0,50,109.2,Month-to-month,Electronic check,None,1,0,0,5460.0,0
CUST_474,Female,0,42,56.83,Month-to-month,Credit card,Fiber optic,0,0,0,2386.86,0
CUST_475,Male,0,33,92.44,One year,Bank transfer,DSL,0,1,1,3050.52,0
CUST_476,Female,0,48,28.27,Month-to-month,Mailed check,None,0,1,0,1356.96,0
CUST_477,Male,0,17,79.11,Two year,Mailed check,DSL,0,0,3,1344.87,0
CUST_478,Female,0,60,68.19,Month-to-month,Mailed check,Fiber optic,1,0,1,4091.4,0
CUST_479,Male,0,56,117.8,Month-to-month,Credit card,Fiber optic,0,1,2,6596.8,0
CUST_480,Female,0,4,104.62,Month-to-month,Mailed check,None,1,0,0,418.48,1
CUST_481,Female,0,23,65.48,Month-to-month,Mailed check,None,0,0,2,1506.04,0
CUST_482,Female,0,63,97.51,One year,Mailed check,Fiber optic,0,1,0,6143.13,0
CUST_483,Male,0,58,39.3,Month-to-month,Electronic check,DSL,0,0,0,2279.4,0
CUST_484,Female,0,37,76.23,Two year,Electronic check,Fiber optic,0,1,1,2820.51,0
CUST_485,Male,0,32,27.46,Month-to-month,Mailed check,None,0,1,3,878.72,1
CUST_486,Female,0,9,54.81,Month-to-month,Credit card,DSL,0,1,0,493.29,1
CUST_487,Male,0,36,42.59,Month-to-month,Credit card,Fiber optic,1,1,1,1533.24,0
CUST_488,Female,0,10,91.89,Two year,Bank transfer,DSL,0,0,2,918.9,0
CUST_489,Male,0,23,69.01,One year,Electronic check,DSL,0,1,1,1587.23,0
CUST_490,Male,0,70,95.11,Month-to-month,Credit card,DSL,1,1,0,6657.7,0
CUST_491,Female,0,20,71.53,Two year,Mailed check,DSL,1,1,0,1430.6,0
CUST_492,Male,0,19,28.65,Month-to-month,Electronic check,None,0,1,2,544.35,0
CUST_493,Male,0,9,93.54,One year,Credit card,None,0,1,1,841.86,0
CUST_494,Female,0,46,103.32,One year,Bank transfer,Fiber optic,0,0,4,4752.72,0
CUST_495,Male,0,46,110.35,One year,Mailed check,Fiber optic,0,0,0,5076.1,0
CUST_496,Male,0,14,77.2,Two year,Electronic check,Fiber optic,0,0,1,1080.8,0
CUST_497,Male,0,43,95.36,Two year,Bank transfer,None,0,0,1,4100.48,0
CUST_498,Female,0,61,95.2,Two year,Bank transfer,None,1,0,2,5807.2,0
CUST_499,Male,0,5,35.57,Month-to-month,Electronic check,DSL,0,0,2,177.85,1
CUST_500,Female,0,65,36.42,Month-to-month,Credit card,Fiber optic,1,1,0,2367.3,0
CUST_501,Male,0,3,27.09,One year,Mailed check,Fiber optic,0,0,0,81.27,0
CUST_502,Male,0,22,51.99,One year,Bank transfer,None,1,0,0,1143.78,0
CUST_503,Male,0,12,67.35,Month-to-month,Bank transfer,Fiber optic,1,1,3,808.2,1
CUST_504,Female,0,30,119.79,Month-to-month,Electronic check,None,1,0,2,3593.7,0
CUST_505,Male,0,15,63.1,One year,Electronic check,None,0,0,3,946.5,0
CUST_506,Male,0,40,92.62,Two year,Electronic check,Fiber optic,1,0,1,3704.8,0
CUST_507,Female,0,0,89.34,Month-to-month,Bank transfer,None,0,0,1,0.0,1
CUST_508,Male,0,11,40.45,Month-to-month,Credit card,Fiber optic,0,1,1,444.95,1
CUST_509,Female,0,55,25.85,Month-to-month,Credit card,Fiber optic,1,1,0,1421.75,0
CUST_510,Female,1,49,74.6,Month-to-month,Mailed check,Fiber optic,1,1,2,3655.4,0
CUST_511,Male,0,19,90.03,One year,Electronic check,DSL,0,1,7,1710.57,0
CUST_512,Female,0,65,119.83,Two year,Mailed check,DSL,1,0,2,7788.95,0
CUST_513,Male,0,35,55.86,Month-to-month,Bank transfer,Fiber optic,0,1,3,1955.1,1
CUST_514,Female,0,37,109.64,Month-to-month,Bank transfer,Fiber optic,0,1,0,4056.68,0
CUST_515,Female,0,21,58.19,One year,Bank transfer,None,0,1,0,1221.99,0
CUST_516,Male,0,60,88.94,Month-to-month,Mailed check,None,0,0,1,5336.4,0
CUST_517,Female,0,49,79.83,Month-to-month,Electronic check,Fiber optic,0,0,0,3911.67,0
CUST_518,Female,1,58,25.3,One year,Mailed check,Fiber optic,0,0,1,1467.4,0
CUST_519,Female,0,19,27.84,One year,Mailed check,Fiber optic,1,0,0,528.96,0
CUST_520,Female,0,35,22.08,Month-to-month,Bank transfer,Fiber optic,1,1,0,772.8,0
CUST_521,Female,1,14,57.08,One year,Bank transfer,DSL,0,0,1,799.12,0
CUST_522,Male,0,61,94.58,Month-to-month,Credit card,Fiber optic,0,0,0,5769.38,0
CUST_523,Female,1,2,37.28,Month-to-month,Electronic check,Fiber optic,0,1,0,74.56,1
CUST_524,Male,0,4,80.59,Month-to-month,Electronic check,DSL,1,0,1,322.36,1
CUST_525,Female,0,55,48.88,Month-to-month,Electronic check,None,1,0,1,2688.4,0
CUST_526,Male,0,30,99.7,Month-to-month,Mailed check,Fiber optic,0,1,3,2991.0,1
CUST_527,Male,0,34,99.84,Month-to-month,Bank transfer,DSL,1,1,3,3394.56,1
CUST_528,Female,1,70,97.54,One year,Bank transfer,Fiber optic,1,1,0,6827.8,0
CUST_529,Female,0,69,72.48,One year,Credit card,DSL,0,1,1,5001.12,0
CUST_530,Female,0,25,48.46,Month-to-month,Mailed check,DSL,0,0,2,1211.5,0
CUST_531,Male,0,0,100.94,Month-to-month,Electronic check,None,0,0,2,0.0,1
CUST_532,Female,0,6,38.61,Month-to-month,Mailed check,None,0,0,1,231.66,1
CUST_533,Male,0,35,48.98,Month-to-month,Bank transfer,DSL,0,0,1,1714.3,0
CUST_534,Male,0,24,38.39,Month-to-month,Credit card,None,0,0,1,921.36,0
CUST_535,Male,0,58,87.42,One year,Mailed check,DSL,0,0,1,5070.36,0
CUST_536,Female,0,60,88.62,Month-to-month,Bank transfer,DSL,0,0,2,5317.2,0
CUST_537,Female,0,28,85.25,Month-to-month,Mailed check,DSL,0,1,0,2387.0,0
CUST_538,Male,0,17,61.56,Month-to-month,Bank transfer,DSL,1,0,3,1046.52,1
CUST_539,Male,0,40,30.02,Month-to-month,Mailed check,Fiber optic,1,1,1,1200.8,0
CUST_540,Female,0,18,111.12,Two year,Electronic check,None,1,0,3,2000.16,0
CUST_541,Male,0,3,70.77,Month-to-month,Mailed check,DSL,1,1,1,212.31,1
CUST_542,Female,0,64,60.7,Month-to-month,Mailed check,Fiber optic,0,1,1,3884.8,0
CUST_543,Male,0,40,78.88,One year,Electronic check,Fiber optic,0,1,3,3155.2,0
CUST_544,Female,0,14,39.28,Month-to-month,Mailed check,DSL,0,0,0,549.92,0
CUST_545,Male,0,53,33.25,Month-to-month,Bank transfer,Fiber optic,0,0,1,1762.25,0
CUST_546,Female,0,63,60.55,One year,Bank transfer,Fiber optic,0,0,2,3814.65,0
CUST_547,Male,0,71,42.72,Two year,Bank transfer,DSL,0,1,0,3033.12,0
CUST_548,Female,0,14,44.43,Month-to-month,Bank transfer,Fiber optic,1,0,1,622.02,0
CUST_549,Female,0,49,109.25,Month-to-month,Bank transfer,DSL,0,0,2,5353.25,0
CUST_550,Male,0,21,73.08,One year,Electronic check,DSL,0,0,2,1534.68,0
CUST_551,Male,1,17,68.35,Month-to-month,Electronic check,Fiber optic,1,0,4,1161.95,1
CUST_552,Female,0,1,88.95,Month-to-month,Mailed check,Fiber optic,0,0,1,88.95,1
CUST_553,Male,0,35,115.15,Month-to-month,Bank transfer,Fiber optic,0,1,1,4030.25,0
CUST_554,Female,1,19,31.22,Month-to-month,Mailed check,Fiber optic,0,1,0,593.18,0
CUST_555,Male,0,15,103.35,Month-to-month,Bank transfer,Fiber optic,0,0,2,1550.25,0
CUST_556,Female,0,66,78.4,Month-to-month,Mailed check,Fiber optic,0,1,0,5174.4,0
CUST_557,Female,0,29,34.62,One year,Electronic check,Fiber optic,0,0,0,1003.98,0
CUST_558,Female,0,54,49.71,Month-to-month,Bank transfer,None,0,1,0,2684.34,0
CUST_559,Female,1,65,68.24,Month-to-month,Electronic check,None,1,0,0,4435.6,0
CUST_560,Female,1,25,89.12,Month-to-month,Mailed check,Fiber optic,1,1,2,2228.0,0
CUST_561,Female,0,56,44.26,One year,Electronic check,DSL,0,0,2,2478.56,0
CUST_562,Male,0,68,73.49,Month-to-month,Electronic check,Fiber optic,0,0,0,4997.32,0
CUST_563,Male,1,1,88.47,Month-to-month,Electronic check,DSL,1,0,3,88.47,1
CUST_564,Male,0,55,64.87,Month-to-month,Credit card,Fiber optic,1,0,1,3567.85,0
CUST_565,Female,0,61,106.3,Month-to-month,Mailed check,DSL,0,0,1,6484.3,0
CUST_566,Female,1,33,106.95,Two year,Mailed check,Fiber optic,0,1,0,3529.35,0
CUST_567,Female,0,55,67.07,Month-to-month,Bank transfer,DSL,0,0,0,3688.85,0
CUST_568,Female,0,54,117.29,Month-to-month,Bank transfer,None,0,0,1,6333.66,0
CUST_569,Male,0,19,27.56,One year,Bank transfer,DSL,0,1,8,523.64,0
CUST_570,Male,1,49,20.34,Month-to-month,Electronic check,Fiber optic,1,0,0,996.66,0
CUST_571,Female,0,24,58.07,Month-to-month,Mailed check,None,1,0,1,1393.68,0
CUST_572,Male,0,24,80.11,Month-to-month,Electronic check,DSL,1,0,0,1922.64,0
CUST_573,Male,0,52,82.92,One year,Mailed check,None,0,1,4,4311.84,0
CUST_574,Female,0,13,67.64,Month-to-month,Electronic check,Fiber optic,0,1,1,879.32,0
CUST_575,Male,0,59,32.49,Month-to-month,Bank transfer,None,0,1,1,1916.91,0
CUST_576,Female,0,42,37.05,Month-to-month,Electronic check,None,0,0,0,1556.1,0
CUST_577,Male,0,61,105.21,Month-to-month,Credit card,DSL,0,0,0,6417.81,0
CUST_578,Female,0,68,106.79,One year,Bank transfer,None,0,1,4,7261.72,0
CUST_579,Female,1,62,87.39,One year,Credit card,DSL,0,1,1,5418.18,0
CUST_580,Female,0,1,86.42,One year,Credit card,DSL,1,1,2,86.42,0
CUST_581,Female,1,53,79.77,One year,Bank transfer,DSL,0,0,0,4227.81,0
CUST_582,Male,0,15,40.29,Two year,Credit card,DSL,0,0,1,604.35,0
CUST_583,Female,0,54,62.83,Month-to-month,Credit card,Fiber optic,1,0,2,3392.82,0
CUST_584,Female,0,42,89.59,Month-to-month,Mailed check,Fiber optic,1,0,1,3762.78,0
CUST_585,Female,0,60,73.73,Month-to-month,Electronic check,Fiber optic,0,0,2,4423.8,0
